damage_id,report_id,report_key,event_order,round_no,source,target,skill,buff,sample_type,damage,base_common,z_b160,off_force,setup_force,current_force,off_intelligence,setup_intelligence,current_intelligence,target_command,target_eff_command,source_hp,skill_multiplier,troop_multiplier,unit_multiplier,source_bucket,target_bucket,source_damage_pct,target_damage_taken_pct,source_country_bonus,target_country_reduction,pierce_pct,grade_multiplier,trigger_multiplier,special_multiplier,total_multiplier,target_has_yijing_static,current_trigger,source_is_npc,target_is_npc,raw_text
2450,35,battle_20260621_021329,80,1,吕布,黄盖,普通攻击,,normal_attack,279.0,310.99085140712214,138577.52338701364,265.0,285.0,292.42,70.0,90.0,97.42,285.6,285.6,9310.0,1.0,1.0,0.85,1.1,0.95,5.0,-5.0,5.0,0.0,0.0,1.01,1.0,1.0,0.8971325,False,,False,True,[黄盖]损失了兵力279(15721)
2451,35,battle_20260621_021329,84,1,黄盖,吕布,普通攻击,,normal_attack,350.0,221.58939456696677,102134.98374380633,226.0,237.3,237.3,225.0,236.25,236.25,300.92,300.92,15721.0,1.0,1.0,1.15,1.5415,0.9,54.15,-5.0,0.0,5.0,0.0,0.99,1.0,1.0,1.579497975,False,,True,False,[吕布]损失了兵力350(8960)
2453,35,battle_20260621_021329,94,1,吕布,黄月英,普通攻击,,normal_attack,354.0,345.3898853213599,137223.40143817628,265.0,285.0,292.42,70.0,90.0,104.84,237.3,237.3,8960.0,1.0,0.9983087785966284,1.0,1.07,0.95,5.0,-5.0,2.0,0.0,0.0,1.01,1.0,1.0,1.0249286821779076,False,,False,True,[黄月英]损失了兵力354(15646)
2458,35,battle_20260621_021329,132,1,吕布,黄忠,普通攻击,,normal_attack,324.0,346.3503289822873,141785.43417547896,265.0,285.0,307.26,70.0,90.0,119.68,249.37,249.37,8064.0,1.0,0.9591290469420679,1.0,1.07,0.9025,5.0,-9.75,2.0,0.0,0.0,1.01,1.0,1.0,0.9354690118298392,False,,False,True,[黄忠]损失了兵力324(15676)
2459,35,battle_20260621_021329,141,1,黄忠,吕布,普通攻击,,normal_attack,621.0,258.30394541026874,113060.67012185627,288.5,302.92,270.22,191.0,200.55,167.85,330.6,277.704,15676.0,1.0,1.0,1.0,1.7315,0.935,73.15,-5.0,0.0,1.5,16.0,0.99,1.5,1.0,2.4041444625000006,False,会心,True,False,[吕布]损失了兵力621(7443)
2460,35,battle_20260621_021329,156,1,黄忠,吕布,定军扬威,定军扬威,physical_skill,1110.0,256.5015024202883,113870.45617965504,288.5,302.92,270.22,191.0,200.55,167.85,338.02,283.93679999999995,15676.0,1.8,1.0,1.0,1.7315,0.935,73.15,-5.0,0.0,1.5,16.0,0.99,1.5,1.0,4.327460032500001,False,会心,True,False,"[吕布]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力1110(6333)"
2462,35,battle_20260621_021329,165,1,吕布,黄盖,普通攻击,,normal_attack,234.0,298.09851708325067,132832.69921229652,265.0,285.0,289.27,70.0,90.0,134.52,285.6,285.6,6333.0,1.0,0.8749826708839181,0.85,1.1,0.95,5.0,-5.0,5.0,0.0,0.0,1.01,1.0,1.0,0.7849753909867666,False,,False,True,[黄盖]损失了兵力234(15210)
2465,35,battle_20260621_021329,189,1,黄盖,吕布,普通攻击,,normal_attack,328.0,207.66091833704314,104960.13456427508,226.0,237.3,237.3,225.0,236.25,236.25,345.44,345.44,15587.0,1.0,1.0,1.15,1.5415,0.9,54.15,-5.0,0.0,5.0,0.0,0.99,1.0,1.0,1.579497975,False,,True,False,[吕布]损失了兵力328(5188)
2466,35,battle_20260621_021329,195,1,黄忠,吕布,普通攻击,,normal_attack,402.0,250.81687452881167,112910.13207988534,288.5,302.92,270.22,191.0,200.55,167.85,345.44,290.1696,15746.0,1.0,1.0,1.0,1.7315,0.935,73.15,-5.0,0.0,1.5,16.0,0.99,1.0,1.0,1.6027629750000003,False,,True,False,[吕布]损失了兵力402(4786)
2467,35,battle_20260621_021329,205,1,黄忠,吕布,定军扬威,定军扬威,physical_skill,730.0,253.03526590109524,115485.90264189804,288.5,302.92,270.22,191.0,200.55,167.85,352.86,296.4024,15746.0,1.8,1.0,1.0,1.7315,0.935,73.15,-5.0,0.0,1.5,16.0,0.99,1.0,1.0,2.8849733550000005,False,,True,False,"[吕布]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力730(4056)"
2468,35,battle_20260621_021329,213,1,黄忠,吕布,摧坚克难,摧坚克难,physical_skill,432.0,245.0314106658676,111832.92390328758,288.5,302.92,270.22,191.0,200.55,167.85,352.86,296.4024,15746.0,1.1,1.0,1.0,1.7315,0.935,73.15,-5.0,0.0,1.5,16.0,0.99,1.0,1.0,1.7630392725000001,False,,True,False,"[吕布]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力432(3624)"
2475,35,battle_20260621_021329,278,2,黄盖,吕布,普通攻击,,normal_attack,254.0,207.43893159149965,106387.13045601652,226.0,237.3,237.3,225.0,236.25,236.25,352.86,352.86,15799.0,1.0,1.0,1.15,1.195,0.9,19.5,-5.0,0.0,5.0,0.0,0.99,1.0,1.0,1.22445675,False,,True,False,[吕布]损失了兵力254(1389)
2476,35,battle_20260621_021329,288,2,吕布,黄盖,普通攻击,,normal_attack,88.0,310.7457178624263,138468.29187949718,265.0,285.0,311.53,70.0,90.0,134.36,285.6,285.6,1389.0,1.0,0.4916031984268291,0.85,1.1,0.61,5.0,-39.0,5.0,0.0,0.0,1.01,1.0,1.0,0.28318974306496947,False,,False,True,[黄盖]损失了兵力88(15711)
2477,35,battle_20260621_021329,292,2,黄忠,吕布,普通攻击,,normal_attack,331.0,258.18524245134796,117836.36429937709,288.5,302.92,270.22,191.0,200.55,167.85,352.86,296.4024,15904.0,1.0,1.0,1.0,1.385,0.935,38.5,-5.0,0.0,1.5,16.0,0.99,1.0,1.0,1.28202525,False,,True,False,[吕布]损失了兵力331(1058)
2478,35,battle_20260621_021329,299,2,黄忠,吕布,定军扬威,定军扬威,physical_skill,592.0,256.5385423484357,117084.8064203277,288.5,302.92,270.22,191.0,200.55,167.85,352.86,296.4024,15904.0,1.8,1.0,1.0,1.385,0.935,38.5,-5.0,0.0,1.5,16.0,0.99,1.0,1.0,2.30764545,False,,True,False,"[吕布]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力592(466)"
2479,35,battle_20260621_021329,304,2,黄忠,吕布,摧坚克难,摧坚克难,physical_skill,358.0,253.85970007575543,115862.17637785496,288.5,302.92,270.22,191.0,200.55,167.85,352.86,296.4024,15904.0,1.1,1.0,1.0,1.385,0.935,38.5,-5.0,0.0,1.5,16.0,0.99,1.0,1.0,1.4102277750000003,False,,True,False,"[吕布]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力358(108)"
2482,37,battle_20260621_030544,77,1,吕布,黄盖,普通攻击,,normal_attack,269.0,299.844225908659,133610.58706489846,270.0,290.0,290.0,70.0,90.0,97.42,285.6,285.6,9289.0,1.0,1.0,0.85,1.1,0.95,5.0,-5.0,5.0,0.0,0.0,1.01,1.0,1.0,0.8971325,False,,False,True,[黄盖]损失了兵力269(15731)
2483,37,battle_20260621_030544,81,1,黄盖,吕布,普通攻击,,normal_attack,363.0,229.8198577937398,104779.46956532185,226.0,237.3,237.3,225.0,236.25,236.25,295.92,295.92,15731.0,1.0,1.0,1.15,1.5415,0.9,54.15,-5.0,0.0,5.0,0.0,0.99,1.0,1.0,1.579497975,False,,True,False,[吕布]损失了兵力363(8926)
2485,37,battle_20260621_030544,91,1,吕布,黄忠,普通攻击,,normal_attack,336.0,345.5806789808452,141470.36255438862,270.0,290.0,297.42,70.0,90.0,97.42,249.37,249.37,8926.0,1.0,0.9968675561427094,1.0,1.07,0.9025,5.0,-9.75,2.0,0.0,0.0,1.01,1.0,1.0,0.972276578050892,False,,False,True,[黄忠]损失了兵力336(15664)
2486,37,battle_20260621_030544,95,1,黄忠,吕布,普通攻击,,normal_attack,499.0,311.337364153923,129141.86690642762,288.5,302.92,302.92,191.0,200.55,200.55,303.33,254.79719999999998,15664.0,1.0,1.0,1.0,1.7315,0.935,73.15,-5.0,0.0,1.5,16.0,0.99,1.0,1.0,1.6027629750000003,False,,True,False,[吕布]损失了兵力499(8427)
2487,37,battle_20260621_030544,109,1,黄忠,吕布,定军扬威,定军扬威,physical_skill,862.0,298.78958795444396,125801.89004899835,288.5,302.92,302.92,191.0,200.55,200.55,310.76,261.03839999999997,15664.0,1.8,1.0,1.0,1.7315,0.935,73.15,-5.0,0.0,1.5,16.0,0.99,1.0,1.0,2.8849733550000005,False,,True,False,"[吕布]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力862(7565)"
2488,37,battle_20260621_030544,115,1,吕布,黄月英,普通攻击,,normal_attack,312.0,324.63145371419273,128976.07656064877,270.0,290.0,278.49,70.0,90.0,104.84,237.3,237.3,7565.0,1.0,0.9361280114966553,1.0,1.07,0.95,5.0,-5.0,2.0,0.0,0.0,1.01,1.0,1.0,0.9610898649232137,False,,False,True,[黄月英]损失了兵力312(15688)
2491,37,battle_20260621_030544,132,1,吕布,黄盖,普通攻击,,normal_attack,248.0,298.442697795257,132986.06613756652,270.0,290.0,285.91,70.0,90.0,112.26,285.6,285.6,7357.0,1.0,0.9262626105582658,0.85,1.1,0.95,5.0,-5.0,5.0,0.0,0.0,1.01,1.0,1.0,0.8309802914666633,False,,False,True,[黄盖]损失了兵力248(15205)
2492,37,battle_20260621_030544,140,1,吕布,黄忠,普通攻击,,normal_attack,288.0,318.79095593000494,130503.45362906612,270.0,290.0,285.91,70.0,90.0,112.26,249.37,249.37,7357.0,1.0,0.9262626105582658,1.0,1.07,0.9025,5.0,-9.75,2.0,0.0,0.0,1.01,1.0,1.0,0.9034133329153619,False,,False,True,[黄忠]损失了兵力288(15376)
2493,37,battle_20260621_030544,153,1,黄盖,吕布,普通攻击,,normal_attack,318.0,201.32979277798694,96271.88031057779,226.0,237.3,204.6,225.0,236.25,203.55,318.18,318.18,15530.0,1.0,1.0,1.15,1.5415,0.9,54.15,-5.0,0.0,5.0,0.0,0.99,1.0,1.0,1.579497975,False,,True,False,[吕布]损失了兵力318(7039)
2494,37,battle_20260621_030544,157,1,黄忠,吕布,普通攻击,,normal_attack,638.0,265.3750679094226,113387.1237157405,288.5,302.92,270.22,191.0,200.55,167.85,318.18,267.2712,15376.0,1.0,1.0,1.0,1.7315,0.935,73.15,-5.0,0.0,1.5,16.0,0.99,1.5,1.0,2.4041444625000006,False,会心,True,False,[吕布]损失了兵力638(6401)
2495,37,battle_20260621_030544,170,1,黄忠,吕布,定军扬威,定军扬威,physical_skill,750.0,259.9677389394814,112697.05470122096,288.5,302.92,270.22,191.0,200.55,167.85,325.6,273.504,15376.0,1.8,1.0,1.0,1.7315,0.935,73.15,-5.0,0.0,1.5,16.0,0.99,1.0,1.0,2.8849733550000005,False,,True,False,"[吕布]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力750(5651)"
2496,37,battle_20260621_030544,176,1,黄忠,吕布,摧坚克难,摧坚克难,physical_skill,696.0,263.18188553000596,115730.76016093111,288.5,302.92,270.22,191.0,200.55,167.85,333.02,279.73679999999996,15376.0,1.1,1.0,1.0,1.7315,0.935,73.15,-5.0,0.0,1.5,16.0,0.99,1.5,1.0,2.64455890875,False,会心,True,False,"[吕布]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力696(4955)"
2501,37,battle_20260621_030544,231,2,黄盖,吕布,普通攻击,,normal_attack,245.0,200.0887332280213,101617.0640571829,226.0,237.3,204.6,225.0,236.25,203.55,347.86,347.86,15879.0,1.0,1.0,1.15,1.195,0.9,19.5,-5.0,0.0,5.0,0.0,0.99,1.0,1.0,1.22445675,False,,True,False,[吕布]损失了兵力245(3251)
2502,37,battle_20260621_030544,240,2,吕布,黄盖,普通攻击,,normal_attack,209.0,343.0326049728702,141638.1625932981,270.0,290.0,315.59,70.0,90.0,134.52,252.9,252.9,3251.0,1.0,0.6791321569455613,0.85,1.1,0.95,5.0,-5.0,5.0,0.0,0.0,1.01,1.0,1.0,0.6092715297909638,False,,False,True,[黄盖]损失了兵力209(15670)
2503,37,battle_20260621_030544,244,2,黄盖,吕布,普通攻击,,normal_attack,240.0,196.00528969275558,99543.24642336286,226.0,237.3,204.6,225.0,236.25,203.55,347.86,347.86,15670.0,1.0,1.0,1.15,1.195,0.9,19.5,-5.0,0.0,5.0,0.0,0.99,1.0,1.0,1.22445675,False,,True,False,[吕布]损失了兵力240(3011)
2505,37,battle_20260621_030544,251,2,吕布,黄月英,普通攻击,,normal_attack,246.0,363.2523368385217,144320.15342594468,270.0,290.0,315.59,70.0,90.0,134.52,237.3,237.3,3011.0,1.0,0.659626255055426,1.0,1.07,0.95,5.0,-5.0,2.0,0.0,0.0,1.01,1.0,1.0,0.677215189146479,False,,False,True,[黄月英]损失了兵力246(15660)
2508,37,battle_20260621_030544,266,2,吕布,黄忠,普通攻击,,normal_attack,245.0,388.6970124922441,146410.50369545358,270.0,290.0,315.59,70.0,90.0,141.94,216.67,216.67,2853.0,1.0,0.6462529218448058,1.0,1.07,0.9025,5.0,-9.75,2.0,0.0,0.0,1.01,1.0,1.0,0.6303109932055077,False,,False,True,[黄忠]损失了兵力245(15660)
2509,37,battle_20260621_030544,270,2,黄忠,吕布,普通攻击,,normal_attack,333.0,259.74527412779116,117457.43634924508,288.5,302.92,270.22,191.0,200.55,167.85,347.86,292.2024,15660.0,1.0,1.0,1.0,1.385,0.935,38.5,-5.0,0.0,1.5,16.0,0.99,1.0,1.0,1.28202525,False,,True,False,[吕布]损失了兵力333(2520)
2510,37,battle_20260621_030544,280,2,黄忠,吕布,定军扬威,定军扬威,physical_skill,596.0,258.27191087781705,116791.17795153498,288.5,302.92,270.22,191.0,200.55,167.85,347.86,292.2024,15660.0,1.8,1.0,1.0,1.385,0.935,38.5,-5.0,0.0,1.5,16.0,0.99,1.0,1.0,2.30764545,False,,True,False,"[吕布]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力596(1924)"
2512,37,battle_20260621_030544,292,2,吕布,黄盖,普通攻击,,normal_attack,171.0,342.57348699805715,141448.59278149778,270.0,290.0,315.59,70.0,90.0,149.36,252.9,252.9,1924.0,1.0,0.5563982714891215,0.85,1.1,0.95,5.0,-5.0,5.0,0.0,0.0,1.01,1.0,1.0,0.49916297229671425,False,,False,True,[黄盖]损失了兵力171(15300)
2513,37,battle_20260621_030544,300,2,黄忠,吕布,普通攻击,,normal_attack,325.0,253.5051474220184,114635.63607659054,288.5,302.92,270.22,191.0,200.55,167.85,347.86,292.2024,15451.0,1.0,1.0,1.0,1.385,0.935,38.5,-5.0,0.0,1.5,16.0,0.99,1.0,1.0,1.28202525,False,,True,False,[吕布]损失了兵力325(1599)
2514,37,battle_20260621_030544,309,2,黄忠,吕布,摧坚克难,摧坚克难,physical_skill,364.0,258.1143319206005,116719.92036889216,288.5,302.92,270.22,191.0,200.55,167.85,347.86,292.2024,15451.0,1.1,1.0,1.0,1.385,0.935,38.5,-5.0,0.0,1.5,16.0,0.99,1.0,1.0,1.4102277750000003,False,,True,False,"[吕布]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力364(1235)"
2517,37,battle_20260621_030544,333,3,吕布,黄忠,普通攻击,,normal_attack,132.0,447.4078049736588,168525.09789942804,270.0,290.0,315.59,70.0,90.0,149.36,216.67,216.67,387.0,1.0,0.30249486948063703,1.0,1.07,0.9025,5.0,-9.75,2.0,0.0,0.0,1.01,1.0,1.0,0.29503285041657135,False,,False,True,[黄忠]损失了兵力132(15319)
2518,37,battle_20260621_030544,337,3,吕布,黄盖,普通攻击,,normal_attack,117.0,431.13299262210126,163916.76379492288,270.0,290.0,315.59,70.0,90.0,149.36,220.2,220.2,387.0,1.0,0.30249486948063703,0.85,1.1,0.95,5.0,-5.0,5.0,0.0,0.0,1.01,1.0,1.0,0.2713779784943376,False,,False,True,[黄盖]损失了兵力117(15183)
2522,38,battle_20260621_030606,82,1,黄盖,吕布,普通攻击,,normal_attack,361.0,228.55363268192858,104202.17221234489,226.0,237.3,237.3,225.0,236.25,236.25,295.92,295.92,16000.0,1.0,1.0,1.15,1.5415,0.9,54.15,-5.0,0.0,5.0,0.0,0.99,1.0,1.0,1.579497975,False,,True,False,[吕布]损失了兵力361(8929)
2523,38,battle_20260621_030606,91,1,吕布,黄忠,普通攻击,,normal_attack,336.0,345.53655276126915,141452.29860388074,270.0,290.0,304.83,70.0,90.0,97.42,249.37,249.37,8929.0,1.0,0.9969948595967696,1.0,1.07,0.9025,5.0,-9.75,2.0,0.0,0.0,1.01,1.0,1.0,0.9724007411515216,False,,False,True,[黄忠]损失了兵力336(15664)
2524,38,battle_20260621_030606,95,1,黄忠,吕布,普通攻击,,normal_attack,502.0,313.2091318742872,127968.73199544678,288.5,302.92,302.92,191.0,200.55,200.55,295.92,248.5728,15664.0,1.0,1.0,1.0,1.7315,0.935,73.15,-5.0,0.0,1.5,16.0,0.99,1.0,1.0,1.6027629750000003,False,,True,False,[吕布]损失了兵力502(8427)
2526,38,battle_20260621_030606,106,1,吕布,黄盖,普通攻击,,normal_attack,287.0,328.0059506335175,146159.45160229542,270.0,290.0,312.26,70.0,90.0,104.84,285.6,285.6,8427.0,1.0,0.9753120368335251,0.85,1.1,0.95,5.0,-5.0,5.0,0.0,0.0,1.01,1.0,1.0,0.8749841258845525,False,,False,True,[黄盖]损失了兵力287(15713)
2527,38,battle_20260621_030606,110,1,黄盖,吕布,普通攻击,,normal_attack,359.0,227.28740757011732,103624.87485936789,226.0,237.3,237.3,225.0,236.25,236.25,295.92,295.92,15713.0,1.0,1.0,1.15,1.5415,0.9,54.15,-5.0,0.0,5.0,0.0,0.99,1.0,1.0,1.579497975,False,,True,False,[吕布]损失了兵力359(8068)
2529,38,battle_20260621_030606,117,1,吕布,黄月英,普通攻击,,normal_attack,364.0,369.5844943791458,146835.9196168346,270.0,290.0,312.26,70.0,90.0,112.26,237.3,237.3,8068.0,1.0,0.9593098073629504,1.0,1.07,0.95,5.0,-5.0,2.0,0.0,0.0,1.01,1.0,1.0,0.9848898033762834,False,,False,True,[黄月英]损失了兵力364(15636)
2532,38,battle_20260621_030606,135,1,吕布,黄盖,普通攻击,,normal_attack,271.0,317.7662239512211,141596.62939266412,270.0,290.0,312.26,70.0,90.0,119.68,285.6,285.6,7877.0,1.0,0.9506156672419709,0.85,1.1,0.95,5.0,-5.0,5.0,0.0,0.0,1.01,1.0,1.0,0.8528282100919575,False,,False,True,[黄盖]损失了兵力271(15164)
2533,38,battle_20260621_030606,139,1,黄忠,吕布,普通攻击,,normal_attack,490.0,305.72206099283017,126812.65487805517,288.5,302.92,302.92,191.0,200.55,200.55,303.33,254.79719999999998,15327.0,1.0,1.0,1.0,1.7315,0.935,73.15,-5.0,0.0,1.5,16.0,0.99,1.0,1.0,1.6027629750000003,False,,True,False,[吕布]损失了兵力490(7387)
2534,38,battle_20260621_030606,143,1,黄忠,吕布,摧坚克难,摧坚克难,physical_skill,815.0,308.17993779734894,127832.1752945145,288.5,302.92,302.92,191.0,200.55,200.55,303.33,254.79719999999998,15327.0,1.1,1.0,1.0,1.7315,0.935,73.15,-5.0,0.0,1.5,16.0,0.99,1.5,1.0,2.64455890875,False,会心,True,False,"[吕布]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力815(6572)"
2539,38,battle_20260621_030606,190,2,吕布,黄忠,普通攻击,,normal_attack,292.0,369.4780149923199,151253.214997406,270.0,290.0,334.52,70.0,90.0,141.94,249.37,249.37,5174.0,1.0,0.8102926278900647,1.0,1.07,0.9025,5.0,-9.75,2.0,0.0,0.0,1.01,1.0,1.0,0.7903041267721156,False,,False,True,[黄忠]损失了兵力292(15606)
2540,38,battle_20260621_030606,198,2,黄忠,吕布,普通攻击,,normal_attack,367.0,286.2658126273254,118742.2575335392,288.5,302.92,270.22,191.0,200.55,167.85,303.33,254.79719999999998,15606.0,1.0,1.0,1.0,1.385,0.935,38.5,-5.0,0.0,1.5,16.0,0.99,1.0,1.0,1.28202525,False,,True,False,[吕布]损失了兵力367(4807)
2541,38,battle_20260621_030606,209,2,黄忠,吕布,定军扬威,定军扬威,physical_skill,651.0,282.10572815681024,117016.66614340604,288.5,302.92,270.22,191.0,200.55,167.85,303.33,254.79719999999998,15606.0,1.8,1.0,1.0,1.385,0.935,38.5,-5.0,0.0,1.5,16.0,0.99,1.0,1.0,2.30764545,False,,True,False,"[吕布]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力651(4156)"
2543,38,battle_20260621_030606,219,2,吕布,黄盖,普通攻击,,normal_attack,205.0,306.48746702611305,136570.81530683598,270.0,290.0,316.53,70.0,90.0,149.36,285.6,285.6,4156.0,1.0,0.7455633502267349,0.85,1.1,0.95,5.0,-5.0,5.0,0.0,0.0,1.01,1.0,1.0,0.6688691122972862,False,,False,True,[黄盖]损失了兵力205(15620)
2544,38,battle_20260621_030606,223,2,黄盖,吕布,普通攻击,,normal_attack,282.0,230.3062153889878,108418.9539565199,226.0,237.3,237.3,225.0,236.25,236.25,310.76,310.76,15620.0,1.0,1.0,1.15,1.195,0.9,19.5,-5.0,0.0,5.0,0.0,0.99,1.0,1.0,1.22445675,False,,True,False,[吕布]损失了兵力282(3874)
2546,38,battle_20260621_030606,230,2,吕布,黄月英,普通攻击,,normal_attack,307.0,411.9278148570093,150188.8812968656,270.0,290.0,316.53,70.0,90.0,149.36,204.6,204.6,3874.0,1.0,0.72591956326702,1.0,1.07,0.95,5.0,-5.0,2.0,0.0,0.0,1.01,1.0,1.0,0.7452762084215351,False,,False,True,[黄月英]损失了兵力307(15578)
2549,38,battle_20260621_030606,241,2,吕布,黄月英,普通攻击,,normal_attack,295.0,401.8109218076041,146500.26209105246,270.0,290.0,316.53,70.0,90.0,149.36,204.6,204.6,3724.0,1.0,0.7151078111640964,1.0,1.07,0.95,5.0,-5.0,2.0,0.0,0.0,1.01,1.0,1.0,0.734176160948787,False,,False,True,[黄月英]损失了兵力295(14979)
2550,38,battle_20260621_030606,249,2,吕布,黄盖,普通攻击,,normal_attack,200.0,311.7467135568831,138914.3355609471,270.0,290.0,316.53,70.0,90.0,149.36,285.6,285.6,3724.0,1.0,0.7151078111640964,0.85,1.1,0.95,5.0,-5.0,5.0,0.0,0.0,1.01,1.0,1.0,0.6415464583991737,False,,False,True,[黄盖]损失了兵力200(15221)
2555,38,battle_20260621_030606,286,2,黄盖,吕布,普通攻击,,normal_attack,271.0,221.32263961140316,107474.27379529738,226.0,237.3,237.3,225.0,236.25,236.25,325.6,325.6,15526.0,1.0,1.0,1.15,1.195,0.9,19.5,-5.0,0.0,5.0,0.0,0.99,1.0,1.0,1.22445675,False,,True,False,[吕布]损失了兵力271(2132)
2556,38,battle_20260621_030606,298,2,黄忠,吕布,普通攻击,,normal_attack,345.0,269.1054641864503,118335.57568386426,288.5,302.92,270.22,191.0,200.55,167.85,333.02,279.73679999999996,15322.0,1.0,1.0,1.0,1.385,0.935,38.5,-5.0,0.0,1.5,16.0,0.99,1.0,1.0,1.28202525,False,,True,False,[吕布]损失了兵力345(1787)
2557,38,battle_20260621_030606,306,2,黄忠,吕布,定军扬威,定军扬威,physical_skill,911.0,263.18312171106413,117371.6715162346,288.5,302.92,270.22,191.0,200.55,167.85,340.44,285.9696,15322.0,1.8,1.0,1.0,1.385,0.935,38.5,-5.0,0.0,1.5,16.0,0.99,1.5,1.0,3.461468175,False,会心,True,False,"[吕布]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力911(876)"
2558,38,battle_20260621_030606,311,2,黄忠,吕布,摧坚克难,摧坚克难,physical_skill,360.0,255.2779106907038,115437.28388132193,288.5,302.92,270.22,191.0,200.55,167.85,347.86,292.2024,15322.0,1.1,1.0,1.0,1.385,0.935,38.5,-5.0,0.0,1.5,16.0,0.99,1.0,1.0,1.4102277750000003,False,,True,False,"[吕布]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力360(516)"
2562,39,battle_20260621_030637,75,1,吕布,黄月英,普通攻击,,normal_attack,357.0,347.72783722051497,138152.2697277106,270.0,290.0,297.42,70.0,90.0,97.42,237.3,237.3,9299.0,1.0,1.0,1.0,1.07,0.95,5.0,-5.0,2.0,0.0,0.0,1.01,1.0,1.0,1.026665,False,,False,True,[黄月英]损失了兵力357(15643)
2563,39,battle_20260621_030637,79,1,吕布,黄月英,普通攻击,,normal_attack,364.0,354.54603010719177,140861.1377615873,270.0,290.0,297.42,70.0,90.0,97.42,237.3,237.3,9299.0,1.0,1.0,1.0,1.07,0.95,5.0,-5.0,2.0,0.0,0.0,1.01,1.0,1.0,1.026665,False,,False,True,[黄月英]损失了兵力364(15279)
2567,39,battle_20260621_030637,110,1,黄盖,吕布,普通攻击,,normal_attack,359.0,227.28740757011732,103624.87485936789,226.0,237.3,237.3,225.0,236.25,236.25,295.92,295.92,15889.0,1.0,1.0,1.15,1.5415,0.9,54.15,-5.0,0.0,5.0,0.0,0.99,1.0,1.0,1.579497975,False,,True,False,[吕布]损失了兵力359(8031)
2568,39,battle_20260621_030637,122,1,黄忠,吕布,普通攻击,,normal_attack,493.0,307.5938287131944,127589.05888751263,288.5,302.92,302.92,191.0,200.55,200.55,303.33,254.79719999999998,16000.0,1.0,1.0,1.0,1.7315,0.935,73.15,-5.0,0.0,1.5,16.0,0.99,1.0,1.0,1.6027629750000003,False,,True,False,[吕布]损失了兵力493(7538)
